district,latitude,longitude,elevation_m,distance_to_river_m,landcover,soil_type,water_supply,electricity,road_quality,population_density_per_km2,built_up_percent,urban_rural,rainfall_7d_mm,monthly_rainfall_mm,drainage_index,ndvi,ndwi,water_presence_flag,historical_flood_count,infrastructure_score,nearest_hospital_km,nearest_evac_km,flood_risk_score,flood_occurrence_current_event,inundation_area_sqm,is_good_to_live,reason_not_good_to_live,is_synthetic
13,8.598641,81.830068,40,4982.6,2,3,1,0,0,43,18.6,0,24.5,131.8,0.756,0.369,0.289,0,0,50,10.83,4.25,14.8,0,0,1,9,1
5,9.897552,80.631074,41,279.8,0,4,3,0,1,1841,38.0,1,122.8,162.2,0.343,0.306,0.237,0,1,27,1.89,0.86,46.77,0,0,0,10,1
23,6.869096,79.746709,107,123.2,4,4,4,0,1,742,35.1,0,93.1,105.7,0.195,0.146,0.265,0,0,63,1.8,2.88,31.62,0,0,1,9,1
20,9.281451,80.802289,15,281.6,0,3,2,0,0,10,45.2,0,116.0,303.5,0.567,0.026,-0.45,1,0,47,1.64,16.97,59.28,1,32700,1,9,1
14,6.078597,80.869649,62,1344.2,4,4,0,2,2,667,49.9,0,1.2,129.2,0.587,0.136,0.464,0,0,64,0.65,10.02,11.11,0,0,0,7,1
18,6.319885,81.588476,68,69.1,0,4,4,0,0,10,20.5,0,35.0,157.7,0.809,-0.051,-0.235,1,0,36,5.82,13.84,25.98,0,0,1,9,1
2,9.654474,80.830167,644,817.8,2,0,0,0,2,153,19.5,0,60.1,102.7,0.562,0.146,0.101,0,0,68,12.9,0.22,13.12,0,0,0,7,1
13,7.895039,80.8628,103,5088.7,0,0,3,0,1,437,20.0,0,42.7,185.0,0.413,0.015,-0.352,1,0,50,1.75,0.25,21.56,0,0,1,9,1
3,7.725001,81.875468,68,3735.0,0,0,0,0,1,512,7.9,0,182.2,448.5,0.389,-0.137,-0.492,1,0,95,0.54,1.01,52.6,1,234846,1,9,1
5,7.374789,81.412538,58,50.9,1,0,0,0,0,1830,55.9,1,54.8,496.3,0.365,-0.024,-0.14,1,0,12,1.18,6.67,64.78,1,178986,0,3,1
8,9.531875,79.959291,56,2777.7,5,4,4,0,2,692,17.2,1,112.6,264.7,0.183,-0.126,0.076,1,0,54,2.65,3.34,36.95,0,0,0,7,1
9,6.173902,81.553708,9,6191.1,4,2,4,0,0,594,21.3,0,210.5,163.5,0.491,0.528,-0.727,1,1,51,0.76,2.35,50.53,1,162723,1,9,1
2,6.195326,80.328746,246,1001.4,5,2,2,0,1,456,19.8,1,168.7,222.4,0.647,0.291,0.147,0,0,75,2.74,2.58,32.42,0,0,1,9,1
1,6.289138,81.083984,12,2138.1,2,2,0,2,0,156,17.4,0,148.7,263.8,0.358,0.468,-0.166,1,0,45,1.85,3.48,51.04,0,0,1,9,1
19,7.134057,81.622953,556,67.4,5,1,0,1,0,329,14.4,1,84.1,133.4,0.866,0.04,0.329,0,0,25,8.53,2.14,29.09,0,0,0,10,1
17,8.878579,79.667749,1,539.0,0,3,3,0,1,613,1.0,0,100.2,198.5,0.118,0.122,-0.122,1,1,46,20.79,0.99,48.03,1,290728,1,9,1
0,8.93296,81.036654,105,1583.3,3,0,3,0,1,443,54.8,0,186.2,270.1,0.848,0.083,0.029,1,0,39,3.28,0.14,41.49,0,0,1,9,1
21,9.230365,80.242385,113,1777.8,5,2,2,0,1,244,1.0,1,62.8,418.3,0.868,0.1,-0.039,1,1,56,31.67,1.69,39.41,0,0,1,9,1
13,7.567239,80.361529,117,1608.9,3,4,0,0,0,611,4.7,0,94.5,26.5,0.578,0.272,-0.113,1,0,5,0.92,2.23,15.61,0,0,0,10,1
22,6.03984,80.33964,59,4826.3,4,2,0,0,0,574,26.0,0,115.4,206.0,0.51,-0.058,0.247,0,1,59,0.08,22.15,31.51,0,0,1,9,1
6,7.729807,80.286643,75,1042.6,0,0,0,0,3,784,56.4,0,52.2,493.6,0.823,-0.001,0.028,1,0,5,8.86,4.12,50.44,1,124429,0,10,1
24,7.612806,80.171271,108,2531.3,3,0,0,0,1,284,19.3,0,120.1,137.7,0.154,0.62,-0.533,1,0,46,5.53,7.99,28.31,0,0,1,9,1
23,6.572406,80.762576,47,5249.3,2,2,0,0,3,879,1.0,0,62.8,267.3,0.82,0.399,0.214,0,0,33,4.02,2.59,28.0,0,0,1,9,1
10,6.084431,79.910902,734,601.3,0,1,0,2,3,1957,30.6,1,187.3,22.7,0.494,-0.342,-0.302,1,0,81,2.12,16.66,19.11,0,0,1,9,1
12,7.406979,81.644913,54,41.2,2,4,2,1,1,466,43.4,0,69.2,108.4,0.062,0.168,0.088,1,0,12,2.15,24.43,36.3,0,0,0,10,1
19,6.235928,81.681311,629,2007.4,0,0,3,0,3,47,1.0,0,125.0,43.7,0.552,0.172,0.021,1,0,63,13.06,5.06,14.37,0,0,1,9,1
20,9.581532,80.170751,207,3092.4,0,0,1,0,2,484,24.2,0,50.5,253.8,0.306,0.116,-0.206,1,0,29,1.72,0.68,31.45,0,0,0,11,1
15,9.471882,80.456635,1202,256.3,0,0,0,0,2,521,3.8,0,197.1,60.0,0.642,0.446,-0.293,1,0,26,9.59,0.96,35.88,0,0,0,11,1
2,8.129827,79.75634,939,1654.6,2,0,0,0,0,195,41.4,0,189.3,54.2,0.386,0.522,0.31,0,0,11,1.36,4.92,30.56,0,0,0,10,1
12,9.124042,80.150083,89,878.7,6,2,4,0,1,744,27.6,0,155.4,438.6,0.413,-0.218,0.241,0,0,40,21.27,2.45,55.34,1,200320,1,9,1
11,7.816008,80.996867,25,542.3,2,1,2,1,0,441,39.3,0,96.7,138.5,0.259,-0.018,0.06,1,0,53,1.1,6.24,32.79,0,0,1,9,1
9,9.270792,79.884778,42,1062.2,5,1,4,0,3,622,15.5,1,49.6,323.3,0.661,-0.131,0.359,0,0,42,2.03,1.33,34.27,0,0,1,9,1
21,8.643202,80.550176,65,2553.3,5,1,1,0,1,10,27.7,1,229.6,272.3,0.436,0.22,0.041,1,0,71,5.37,1.99,45.58,1,160367,1,9,1
19,8.600777,79.882724,882,1114.2,1,1,0,0,1,46,24.8,0,164.7,61.4,0.245,-0.119,0.129,0,0,73,0.98,7.21,23.08,0,0,1,9,1
17,7.022273,80.937755,83,455.7,0,4,1,0,0,10,10.1,0,89.6,209.8,0.335,-0.349,-0.205,1,0,75,12.06,4.41,36.1,0,0,1,9,1
9,7.533829,80.256909,0,3293.4,3,2,2,0,2,48,16.5,0,104.6,202.9,0.83,-0.184,-0.132,1,1,50,7.69,6.69,42.39,0,0,0,7,1
5,8.303568,80.288291,127,1385.7,0,3,0,0,1,1684,61.0,1,86.4,112.7,0.556,0.315,0.022,1,0,37,8.06,4.33,21.82,0,0,1,9,1
16,9.614667,80.389692,25,4131.4,2,1,4,0,0,441,50.8,0,106.0,116.4,0.796,0.241,-0.049,1,0,21,9.21,11.05,30.28,0,0,0,10,1
20,8.448273,81.880366,0,2016.6,4,0,2,0,3,614,1.0,0,119.2,248.5,0.643,0.316,-0.052,1,1,51,25.25,1.13,48.65,1,120582,1,9,1
8,6.591478,81.010922,32,2115.8,4,3,2,0,1,153,2.6,0,244.1,152.4,0.155,0.123,0.298,0,0,71,28.35,0.58,43.99,0,0,1,9,1
12,6.110009,79.849569,14,486.5,5,4,2,0,1,161,41.2,1,6.2,408.9,0.121,-0.032,-0.222,1,1,64,5.26,2.14,62.44,0,0,0,0,1
9,7.945278,80.675252,24,2828.1,5,2,2,0,1,644,53.8,1,4.7,184.3,0.429,0.279,-0.456,1,0,24,22.24,6.33,29.63,0,0,0,10,1
7,7.184047,80.100211,52,4122.4,0,2,4,1,0,525,1.0,0,1.4,219.2,0.232,0.054,0.014,1,0,60,7.6,4.36,20.14,0,0,1,9,1
22,6.367876,81.620004,126,1895.2,2,2,2,0,1,718,1.0,0,81.7,332.6,0.486,0.082,0.458,0,0,54,5.82,16.27,35.68,0,0,1,9,1
1,7.799698,80.336865,105,226.4,0,3,0,0,0,506,38.7,0,72.6,153.0,0.442,0.251,-0.061,1,2,13,12.73,0.59,40.22,0,0,0,10,1
7,8.587414,80.088803,20,1019.6,1,3,3,0,0,163,48.4,0,95.2,161.5,0.594,-0.031,-0.038,1,0,47,16.95,1.95,33.76,0,0,1,9,1
7,6.744351,79.837911,101,373.8,5,1,0,1,1,10,8.2,1,154.3,87.8,0.522,0.31,0.241,0,1,54,7.21,21.22,35.04,0,0,1,9,1
18,7.007631,80.061123,129,7442.6,5,1,0,0,1,182,24.4,1,84.8,25.6,0.241,0.553,0.077,1,0,45,0.25,14.51,14.92,0,0,1,9,1
5,6.046142,79.924017,15,1678.4,3,0,2,0,0,905,24.1,0,44.9,264.5,0.819,0.701,0.167,0,0,41,13.49,1.76,35.95,0,0,1,9,1
23,6.824632,80.576719,17,8166.2,3,0,0,0,1,668,42.2,0,3.7,26.8,0.902,0.412,-0.266,1,0,47,7.54,8.99,10.89,0,0,1,9,1
20,8.742044,81.464062,24,2248.8,2,3,4,1,0,709,14.0,0,96.5,351.2,0.257,0.315,-0.127,1,1,52,3.31,4.32,52.15,0,0,1,9,1
22,9.331782,80.600892,23,25.7,2,2,2,2,3,651,23.6,0,116.1,188.7,0.355,0.626,-0.231,1,2,81,1.51,0.43,48.96,1,54368,1,9,1
18,7.465444,80.493381,39,6022.9,4,0,0,0,0,506,14.3,0,60.5,345.5,0.355,0.233,0.275,0,1,27,5.85,2.43,45.11,1,158313,0,10,1
8,9.819953,81.797362,5,810.2,5,0,3,1,0,547,33.8,1,28.0,431.2,0.706,-0.041,-0.099,1,1,28,8.9,1.49,56.56,0,0,0,10,1
19,6.825886,80.671152,1192,261.5,4,4,0,2,1,823,40.3,0,99.1,332.9,0.376,0.068,0.294,0,0,47,0.91,4.76,51.21,1,66873,1,9,1
1,6.939809,80.37202,67,2821.7,0,4,0,0,3,10,26.0,0,3.9,271.2,0.135,-0.088,-0.102,1,0,65,1.46,8.15,26.44,0,0,1,9,1
2,7.343093,80.155036,736,281.3,0,0,4,0,3,462,23.2,0,111.1,152.8,0.269,0.372,-0.3,1,0,58,2.11,1.69,36.51,0,0,1,9,1
14,6.593573,81.834563,43,1390.9,3,2,4,0,1,433,4.7,0,154.6,40.7,0.78,0.957,0.056,1,0,36,3.67,13.49,19.79,0,0,1,9,1
5,7.534904,81.142322,249,1306.1,0,3,0,0,3,1468,13.7,1,62.0,68.5,0.524,0.003,0.137,0,0,27,6.81,1.33,14.65,0,0,0,10,1
23,6.112843,79.805333,167,5816.9,4,1,4,0,0,722,48.4,0,210.4,253.8,0.55,0.186,-0.077,1,0,50,0.37,2.22,44.11,0,0,1,9,1
17,6.243915,81.762966,0,1067.0,0,2,2,0,3,636,10.2,0,56.3,3.2,0.636,0.007,-0.146,1,1,20,14.31,0.15,25.55,0,0,0,10,1
14,7.21178,81.517813,9,1296.0,6,4,0,0,1,10,22.2,0,207.2,408.1,0.488,0.247,0.542,0,0,83,23.19,3.62,64.96,1,178963,0,0,1
8,6.40962,80.240922,133,1357.7,6,4,4,1,3,379,3.1,0,5.2,397.1,0.205,-0.052,0.68,0,0,39,0.35,21.58,37.82,0,0,1,9,1
18,9.040278,81.771786,137,1420.6,1,0,4,1,3,205,7.8,0,29.4,3.9,0.217,-0.055,-0.448,1,0,61,11.66,8.43,5.39,0,0,1,9,1
21,6.022745,79.979559,1,669.3,5,0,3,0,3,1183,1.0,1,2.9,175.8,0.4,0.546,0.285,0,0,45,4.95,6.77,31.19,0,0,1,9,1
20,7.255632,81.579914,23,876.2,0,3,3,0,3,151,20.4,0,103.4,299.4,0.5,0.28,-0.016,1,0,31,8.91,12.91,46.31,1,145192,1,9,1
10,7.640905,80.229525,790,290.3,1,0,4,0,0,1198,65.0,1,36.6,131.4,0.633,-0.109,0.131,0,0,27,10.45,8.36,28.83,0,0,0,10,1
1,6.474942,79.91413,44,1248.1,0,4,0,0,0,597,7.5,0,65.2,372.0,0.169,-0.087,0.357,0,0,27,9.1,9.6,45.3,1,94651,0,10,1
1,7.661084,81.705025,53,3057.2,1,2,0,0,0,914,1.0,0,171.6,34.8,0.268,0.324,0.128,0,0,52,7.08,1.65,22.23,0,0,1,9,1
15,9.487413,81.568767,816,1957.7,1,3,0,0,1,555,3.1,0,128.1,63.1,0.447,0.155,0.041,1,0,72,0.01,8.26,16.55,0,0,1,9,1
3,9.758804,80.388302,0,2364.5,2,3,3,0,1,954,40.4,0,49.5,322.8,0.251,0.608,0.003,1,1,48,17.42,7.21,54.06,0,0,1,9,1
14,9.06752,81.044434,1,2860.1,0,3,0,1,2,473,12.3,0,126.6,299.7,0.55,0.054,0.266,0,0,81,14.89,1.18,49.35,1,223065,0,7,1
19,9.810708,81.572227,340,504.5,2,3,4,0,1,150,1.0,0,113.7,123.7,0.788,0.222,-0.401,1,0,58,4.3,5.99,18.05,0,0,1,9,1
3,8.43569,80.128222,46,28.6,2,0,3,0,1,619,31.3,0,91.3,204.2,0.452,0.101,0.059,1,2,49,2.67,2.71,43.49,0,0,1,9,1
18,7.178304,81.02238,127,1549.7,2,1,3,0,0,231,22.4,0,140.7,203.0,0.508,0.109,-0.2,1,0,32,4.37,1.42,33.83,0,0,1,9,1
10,7.452528,80.289127,789,941.5,6,2,4,0,3,2199,62.7,1,113.2,68.2,0.37,-0.038,0.691,0,0,38,7.17,8.37,22.64,0,0,1,9,1
9,7.014234,81.295318,23,443.2,0,4,0,0,0,267,25.6,0,65.2,131.8,0.626,-0.04,0.247,0,1,44,5.43,3.68,38.72,0,0,1,9,1
23,6.68942,80.908142,37,3463.9,1,0,4,0,0,546,36.2,0,172.5,59.2,0.351,0.319,0.245,0,0,32,7.79,0.89,31.18,0,0,1,9,1
2,9.286406,80.362515,969,2691.5,2,1,4,0,0,404,32.4,0,84.2,345.4,0.35,0.405,0.579,0,0,64,18.65,10.51,38.92,0,0,1,9,1
24,6.106225,81.195456,84,841.7,5,2,0,2,1,113,1.0,1,53.2,31.8,0.254,0.246,-0.339,1,0,17,17.66,22.89,13.78,0,0,0,10,1
5,6.627485,81.443118,80,322.2,3,2,2,0,0,2075,58.6,1,100.0,264.3,0.625,0.111,0.329,0,0,53,12.5,5.37,43.4,0,0,1,9,1
4,7.279744,81.294557,44,1788.5,4,1,2,0,0,1408,31.2,1,184.2,150.0,0.513,-0.334,0.09,1,0,38,1.33,3.17,35.35,0,0,1,9,1
11,6.449402,81.127122,46,3966.5,0,2,4,0,1,258,18.6,0,159.1,332.2,0.588,0.419,0.252,0,0,48,5.81,6.43,45.04,0,0,1,9,1
15,6.024972,81.530099,428,347.8,0,3,0,0,1,158,35.9,0,169.1,238.7,0.53,-0.55,-0.695,1,0,47,10.74,12.77,48.6,0,0,1,9,1
7,9.563095,80.474537,45,4253.5,4,2,3,0,1,792,24.0,0,13.8,340.7,0.703,0.215,0.119,0,0,36,2.82,6.57,31.84,0,0,1,9,1
2,9.783208,79.973371,861,1027.2,6,4,3,0,1,288,1.0,0,88.2,316.2,0.933,0.385,0.187,0,0,74,2.61,23.24,28.49,0,0,1,9,1
0,7.554232,79.942787,130,2740.7,4,1,3,0,1,10,47.7,0,83.6,54.1,0.623,-0.04,-0.082,1,0,41,6.72,3.61,14.92,0,0,1,9,1
10,7.916915,79.926388,1359,550.1,0,4,2,0,1,1163,62.3,1,39.0,258.3,0.115,-0.329,-0.142,1,0,57,11.61,6.56,31.69,0,0,1,9,1
18,8.889498,81.366281,30,1106.0,2,2,0,0,1,253,14.5,0,69.9,195.1,0.352,0.36,0.536,0,0,25,10.61,1.63,33.95,0,0,0,10,1
14,6.150407,80.256663,38,1719.6,5,1,2,1,0,761,1.0,1,103.1,240.8,0.662,0.478,0.202,0,0,33,1.26,12.5,34.11,0,0,1,9,1
13,8.545474,80.129434,134,5118.0,3,2,3,0,0,517,44.9,0,156.3,14.2,0.817,0.407,-0.095,1,0,66,32.25,1.35,14.29,0,0,1,9,1
8,6.54184,81.453248,33,31.4,2,0,4,0,0,539,1.0,0,131.2,232.6,0.112,0.477,-0.322,1,1,43,6.17,5.19,54.73,1,299764,1,9,1
13,7.48331,80.853121,64,3054.9,4,0,0,0,1,212,10.9,0,36.5,99.7,0.244,-0.223,0.172,0,0,70,5.68,17.05,13.06,0,0,1,9,1
24,6.668603,81.213331,92,2321.7,1,1,0,1,1,71,7.8,0,20.4,672.4,0.354,0.076,0.023,1,0,36,8.07,0.56,61.32,0,0,0,0,1
5,6.796976,79.765967,124,738.7,5,3,2,0,1,1547,52.2,1,0.3,81.7,0.483,-0.016,0.006,1,0,54,5.18,10.28,9.22,0,0,1,9,1
7,9.588744,80.578349,126,315.9,1,4,2,1,2,190,10.9,0,46.9,71.6,0.391,-0.199,-0.071,1,0,37,32.18,3.78,23.59,0,0,0,7,1
18,6.895723,80.947941,52,3358.0,0,1,1,0,1,885,35.1,0,91.1,295.3,0.349,0.024,-0.113,1,0,36,1.04,0.78,38.38,0,0,1,9,1
10,9.515157,80.32898,446,1852.5,5,1,2,0,1,1584,48.8,1,2.7,311.9,0.432,0.05,-0.095,1,0,38,9.36,0.78,30.58,0,0,1,9,1
4,7.39242,79.817935,37,1623.3,0,4,1,0,1,721,36.5,0,195.1,604.5,0.431,-0.205,-0.165,1,0,56,22.01,4.67,75.7,1,94461,0,0,1
12,8.247026,80.923175,31,1550.3,0,4,3,0,3,460,15.9,0,1.1,275.7,0.773,-0.01,0.153,0,0,55,0.16,14.06,26.35,0,0,1,9,1
10,6.727218,80.093176,438,71.6,4,2,0,0,1,638,42.5,0,31.2,375.6,0.655,-0.351,-0.016,1,0,33,2.39,1.31,46.7,0,0,1,9,1
4,6.661965,79.750605,136,1471.5,6,1,1,0,2,670,48.5,0,29.4,237.1,0.706,-0.226,0.103,0,0,5,5.07,0.58,27.56,0,0,0,11,1
3,9.087436,79.778913,56,183.0,1,2,2,1,1,226,29.3,0,99.7,382.4,0.148,-0.038,0.153,0,0,35,2.76,1.74,58.32,0,0,1,9,1
19,6.423469,81.757195,1349,737.5,0,2,0,0,1,623,35.5,0,23.8,255.5,0.52,-0.001,-0.149,1,0,15,12.23,2.79,28.75,0,0,0,10,1
13,8.720555,81.666655,24,803.1,3,1,4,1,1,328,20.2,0,6.3,205.5,0.711,0.428,-0.032,1,0,33,2.78,5.66,26.16,0,0,1,9,1
2,9.591255,81.673188,1120,2440.3,0,4,4,0,0,10,42.7,0,109.2,151.3,0.281,-0.09,-0.206,1,0,20,0.72,4.21,30.85,0,0,0,10,1
7,6.99672,81.408321,42,1847.1,1,0,0,0,1,10,53.2,0,43.4,4.9,0.554,0.285,-0.462,1,0,61,13.71,1.14,8.17,0,0,1,9,1
14,7.239161,80.22278,97,1425.3,0,3,0,0,1,146,6.5,0,134.0,251.5,0.242,0.135,0.12,0,0,53,23.34,16.9,36.96,0,0,1,9,1
4,7.964018,81.546766,81,2029.8,4,3,2,0,0,529,49.0,0,7.9,270.2,0.415,0.201,0.041,1,0,32,17.3,5.36,28.41,0,0,1,9,1
0,7.725085,81.882715,26,205.8,0,4,0,2,1,175,20.2,0,4.9,386.7,0.368,-0.1,0.117,0,0,36,3.86,5.61,53.64,0,0,1,9,1
19,7.610728,79.814937,629,1592.3,0,4,0,0,1,403,1.4,0,213.8,202.3,0.611,0.108,0.253,0,0,80,16.45,1.04,34.2,0,0,1,9,1
4,9.507241,80.197628,38,8082.8,5,3,0,0,1,1917,59.5,1,51.0,290.2,0.827,0.245,-0.017,1,0,32,11.44,4.37,34.39,0,0,1,9,1
19,7.419299,81.629191,137,888.8,0,1,0,0,0,616,19.7,0,98.8,182.7,0.386,-0.129,-0.021,1,0,41,0.41,9.12,28.13,0,0,1,9,1
19,7.808252,80.915741,836,6366.3,1,4,0,0,0,152,19.9,0,212.2,157.1,0.549,-0.283,-0.146,1,0,15,2.11,3.87,38.32,0,0,0,10,1
7,9.60056,81.180952,129,4748.9,0,1,4,0,2,633,30.8,0,78.3,215.7,0.247,0.293,-0.072,1,1,34,2.47,2.18,33.97,0,0,0,7,1
23,7.642035,79.665347,26,252.9,2,0,0,0,1,362,28.0,0,78.4,333.9,0.082,0.475,-0.643,1,0,88,3.97,6.23,54.64,1,104035,1,9,1
0,6.577538,80.663599,91,501.4,3,3,0,1,0,312,7.1,0,85.6,295.6,0.832,-0.028,0.003,1,0,30,10.4,5.11,32.23,0,0,1,9,1
17,5.98063,81.309637,32,1070.9,5,1,4,0,3,277,30.9,1,121.7,461.5,0.564,0.116,0.01,1,0,57,21.09,10.17,56.23,1,183975,1,9,1
4,6.909794,79.851124,50,4088.1,4,2,4,0,3,1462,15.1,1,61.0,52.5,0.539,-0.058,-0.026,1,0,54,2.68,10.42,10.44,0,0,1,9,1
22,6.062796,81.69305,39,1546.6,0,2,0,0,1,522,9.5,0,48.9,200.8,0.644,0.214,-0.047,1,0,63,11.33,9.87,22.66,0,0,1,9,1
17,9.040708,81.830455,50,448.8,0,3,0,0,3,558,23.5,0,63.7,235.6,0.516,-0.085,0.095,1,1,5,3.06,11.92,44.02,0,0,0,10,1
12,7.192024,79.894498,69,1768.6,5,3,0,0,0,599,32.8,1,75.2,204.9,0.411,-0.361,0.075,1,0,30,3.78,5.93,29.12,0,0,1,9,1
19,6.600882,80.897903,1078,4609.5,5,3,4,0,1,477,34.0,1,67.1,257.9,0.164,0.17,0.125,0,0,49,6.46,0.22,33.36,0,0,1,9,1
19,7.504519,80.974756,1290,1709.1,3,0,2,0,3,46,34.2,0,5.8,136.3,0.366,0.626,0.033,1,0,69,3.49,5.42,13.09,0,0,1,9,1
11,8.23242,81.07145,60,524.9,5,0,2,0,0,286,46.0,1,33.8,223.3,0.559,0.281,0.125,0,0,46,0.97,4.18,24.1,0,0,1,9,1
4,7.66871,80.152185,94,3384.9,0,0,0,0,0,514,55.4,0,49.4,12.7,0.573,0.252,-0.14,1,0,43,1.03,11.34,8.74,0,0,1,9,1
1,9.876693,80.422463,6,1595.5,2,2,0,1,1,10,1.0,0,6.3,493.6,0.486,0.916,0.109,0,0,27,3.34,5.25,57.45,0,0,0,10,1
2,8.347413,80.446994,780,2061.3,4,2,0,0,0,369,54.9,0,55.1,312.1,0.549,0.374,-0.06,1,0,44,9.31,12.05,34.37,0,0,1,9,1
4,9.540974,80.069764,103,7.0,2,4,3,0,3,1142,56.3,1,171.0,251.6,0.464,0.672,0.135,0,0,52,9.96,11.64,51.04,1,166106,1,9,1
17,9.835276,79.940526,147,266.4,2,4,4,0,1,208,29.0,0,122.6,426.2,0.739,0.544,0.087,1,0,57,1.83,5.21,56.14,1,52512,1,9,1
14,9.673649,80.306033,60,364.0,4,4,4,1,1,113,25.7,0,5.9,181.5,0.556,-0.105,-0.256,1,0,16,18.94,8.43,29.84,0,0,0,10,1
21,7.389593,80.604894,45,1060.0,3,4,0,2,0,292,4.8,0,178.3,115.7,0.711,0.34,-0.084,1,1,26,10.93,3.34,32.0,0,0,0,10,1
17,8.712025,79.983811,118,6006.4,0,1,2,0,1,649,10.5,0,12.0,31.3,0.321,0.303,-0.1,1,0,63,14.71,0.08,4.82,0,0,1,9,1
17,6.884351,81.562584,98,792.2,6,2,2,0,1,597,9.6,0,85.7,206.0,0.657,0.461,0.184,0,0,74,4.9,0.44,22.25,0,0,1,9,1
10,7.04708,80.964538,910,2606.8,2,3,0,2,1,2143,46.4,1,163.4,192.7,0.81,0.09,0.264,0,0,30,11.84,0.54,33.62,0,0,1,9,1
24,7.649188,79.945801,39,727.1,0,2,2,0,1,451,25.5,0,36.2,157.4,0.523,0.108,0.297,0,0,40,14.68,3.68,22.08,0,0,1,9,1
16,6.876763,81.504604,14,2089.2,6,1,2,0,0,491,1.0,0,73.9,237.3,0.212,0.093,0.241,0,0,42,1.22,0.25,41.7,0,0,1,9,1
22,6.466095,80.87248,95,1259.4,5,0,4,0,3,60,26.7,1,13.9,37.8,0.46,0.378,0.044,1,0,38,4.72,1.35,7.48,0,0,1,9,1
15,8.267788,81.336524,949,841.7,0,2,2,0,1,298,16.6,0,40.4,210.6,0.513,0.352,-0.115,1,0,64,2.08,6.15,20.89,0,0,1,9,1
20,9.116941,80.011587,5,3313.4,0,3,0,1,2,200,15.8,0,93.7,106.9,0.372,0.282,0.117,0,0,31,6.51,5.58,35.75,0,0,0,7,1
7,6.522741,79.675994,120,2439.0,4,2,0,1,0,565,14.1,0,78.2,185.5,0.79,0.438,-0.442,1,0,29,15.43,2.5,23.18,0,0,0,10,1
2,9.499759,81.074374,1028,2492.1,6,2,1,0,1,509,41.0,0,59.3,45.1,0.563,-0.422,0.148,0,0,61,0.65,12.28,10.01,0,0,1,9,1
9,9.007153,80.28,79,904.7,0,3,4,0,3,559,18.4,0,136.5,184.3,0.693,0.606,-0.116,1,0,32,5.06,0.28,29.8,0,0,1,9,1
0,8.70314,79.717483,111,1144.7,0,4,0,1,3,644,1.0,0,50.7,256.6,0.704,-0.302,0.112,0,0,36,0.44,12.96,25.86,0,0,1,9,1
22,7.96924,80.868373,29,1642.5,5,4,2,2,1,732,14.9,1,60.4,141.9,0.485,-0.232,0.552,0,0,23,1.25,12.31,27.76,0,0,0,10,1
8,6.463999,81.315694,93,1433.6,5,2,3,0,3,488,20.3,1,26.0,328.9,0.815,0.227,-0.043,1,0,61,4.95,0.74,26.77,0,0,1,9,1
6,8.343344,79.972782,50,975.3,3,4,0,0,1,886,42.7,0,208.8,488.0,0.431,0.507,-0.353,1,0,72,0.97,4.42,62.17,0,0,0,0,1
0,9.044653,80.411899,59,3826.1,3,1,4,0,3,631,37.6,0,34.2,401.3,0.705,0.295,0.042,1,0,22,6.3,2.94,39.49,0,0,0,10,1
5,6.186699,81.762717,146,7657.7,3,1,0,0,0,2531,44.4,1,47.7,104.0,0.745,0.131,-0.433,1,0,69,0.29,4.78,11.31,0,0,1,9,1
22,9.06077,81.278806,178,1681.1,0,2,2,2,3,742,3.8,0,176.7,257.4,0.286,0.257,0.291,0,0,56,23.63,3.49,40.85,0,0,1,9,1
19,9.215645,80.998672,2016,46.8,3,1,4,0,0,469,14.4,0,107.4,298.5,0.344,0.325,-0.261,1,0,37,16.01,4.13,49.2,0,0,1,9,1
9,7.832867,80.694381,15,932.1,5,4,4,1,0,91,29.1,1,97.9,128.3,0.828,-0.051,0.242,0,0,51,0.69,9.82,29.06,0,0,1,9,1
11,7.456084,79.896972,161,1478.0,5,0,3,0,3,578,1.4,1,82.5,327.5,0.299,0.222,0.306,0,0,68,2.91,2.44,35.82,0,0,1,9,1
23,9.510554,81.028461,82,0.0,6,3,4,0,0,370,1.0,0,25.7,131.0,0.312,-0.09,0.351,0,1,64,10.17,1.46,26.52,0,0,1,9,1
2,6.414004,80.836779,230,602.7,0,0,2,0,1,781,1.0,0,22.9,210.2,0.699,0.162,-0.156,1,1,50,2.42,1.18,20.37,0,0,1,9,1
9,8.444615,81.728238,39,8517.3,0,0,0,0,1,344,70.1,0,82.2,697.6,0.058,0.295,0.305,0,0,12,7.45,8.31,81.38,1,146417,0,3,1
3,9.142947,80.860037,50,760.4,0,1,4,0,1,577,19.8,0,129.5,1.7,0.641,0.428,0.144,0,0,35,17.13,17.37,14.17,0,0,1,9,1
22,8.25648,80.015269,125,469.0,1,0,2,1,3,500,36.3,0,32.1,403.3,0.833,0.097,0.48,0,1,45,0.85,17.1,48.3,0,0,1,9,1
22,8.376757,80.635898,36,7345.0,3,4,2,0,0,709,36.1,0,217.3,44.0,0.561,0.501,0.13,0,0,55,29.16,8.53,30.29,0,0,1,9,1
12,8.463736,80.027369,113,1021.2,3,3,0,0,3,270,17.0,0,34.0,36.5,0.864,0.118,0.081,1,0,5,7.49,1.19,8.15,0,0,0,10,1
